,773869,767541,767542,717447,717446,717445,773062,767620,737529,717816,765604,767471,716339,773906,765273,716331,771667,716337,769953,769402,769403,769819,769405,716941,717578,716960,717804,767572,767573,773012,773013,764424,769388,716328,717819,769941,760987,718204,718045,769418,768066,772140,773927,760024,774012,774011,767609,769359,760650,716956,769831,761604,717495,716554,773953,767470,716955,764949,773954,767366,769444,773939,774067,769443,767750,767751,767610,773880,764766,717497,717490,717491,717492,717493,765176,717498,717499,765171,718064,718066,765164,769431,769430,717610,767053,767621,772596,772597,767350,767351,716571,773023,767585,773024,717483,718379,717481,717480,717486,764120,772151,718371,717489,717488,717818,718076,718072,767455,767454,761599,717099,773916,716968,769467,717576,717573,717572,717571,717570,764760,718089,769847,717608,767523,716942,718090,769867,717472,717473,759591,764781,765099,762329,716953,716951,767509,765182,769358,772513,716958,718496,769346,773904,718499,764853,761003,717502,759602,717504,763995,717508,765265,773996,773995,717469,717468,764106,717465,764794,717466,717461,717460,717463,717462,769345,716943,772669,717582,717583,717580,716949,717587,772178,717585,716939,768469,764101,767554,773975,773974,717510,717513,717825,767495,767494,717821,717823,717458,717459,769926,764858,717450,717452,717453,759772,717456,771673,772167,769372,774204,769806,717590,717592,717595,772168,718141,769373
773869,0.0,13239.1,12045.8,14936.8,15543.3,15532.6,19499.2,11918.9,18466.2,15884.3,8761.2,11670.0,14372.399999999998,2995.5,17267.8,19073.3,15886.1,13521.5,17334.8,5936.8,7361.7,19549.9,8171.5,21353.2,7331.0999999999985,10670.2,21316.800000000007,13213.3,12498.7,17627.8,19339.3,10946.6,8183.9,18198.8,19283.7,17106.2,2093.0,8553.6,17154.2,6843.4,6206.5,14966.2,7037.0999999999985,13755.5,12860.9,16809.3,17944.6,11519.4,17388.600000000002,10876.3,19839.8,5950.299999999998,8906.8,6432.8,8339.199999999999,11266.5,15726.1,6525.7,3857.0,19271.7,13215.2,9670.9,4743.7,13248.7,17164.0,18586.9,13210.4,2834.100000000001,5705.3,12223.1,7646.8,9066.4,8981.5,7279.4,6692.2,13855.1,12173.7,15155.9,12077.1,13200.7,12826.5,14890.8,12973.6,8846.4,15513.2,13421.2,20513.200000000004,17919.899999999998,16139.4,17531.600000000002,11403.4,17062.4,20259.6,18387.6,6435.2,11683.6,9242.6,8265.5,8654.5,16458.5,17294.9,13290.5,6470.0,6363.3,18475.4,11999.1,15043.6,11363.3,14406.4,6191.9,8267.9,7495.299999999998,4844.9,10635.9,3647.3,633.2,3431.4,5567.299999999998,3838.0,6326.7,11415.2,19653.7,7793.0999999999985,13666.999999999998,17697.4,8473.1,18876.2,11551.0,9308.0,9330.0,14271.3,16691.4,13895.6,12661.0,14073.4,11935.6,15983.9,9730.8,16451.5,11972.3,5917.799999999998,9914.0,4688.1,2058.8,17846.2,5231.1,18303.1,8510.4,16512.7,14540.3,19136.4,16799.3,13554.3,18210.1,9739.1,11115.9,9855.5,10307.1,17245.8,13125.7,13966.6,11447.1,10816.2,12623.2,8089.999999999999,21602.3,15118.9,6959.9,10082.3,10868.9,17515.2,11518.4,21148.000000000004,11845.4,19628.9,5829.7,6804.9,13709.5,10849.3,18829.3,22520.6,24172.4,21921.300000000007,13985.1,12726.6,18297.0,21380.6,13461.899999999998,11952.3,19345.4,9429.1,15553.8,14328.5,15125.1,5178.7,12381.6,15174.8,15424.0,9030.8,5972.999999999999,18917.2,9907.1,19001.6,17186.5,16507.0,9599.2,10119.5
767541,10597.8,0.0,1489.3,6805.799999999998,6606.4,6595.799999999998,9452.8,5925.6,29064.0,26482.1,19359.0,8243.8,7086.7,10997.2,27865.6,9510.1,6090.0999999999985,8660.8,13899.699999999995,12754.4,11318.1,15218.799999999996,12127.9,11079.3,6725.5,4335.2,31914.6,3387.100000000001,6505.4000000000015,7831.799999999998,7952.4,20944.7,10061.1,8635.599999999999,29881.5,13671.099999999995,12690.8,8473.8,7921.9,14463.499999999998,16163.1,25564.0,6957.3,24353.3,7615.4000000000015,10055.7,14509.499999999998,22117.2,7592.5999999999985,4755.8,15508.699999999995,10186.3,19504.6,7284.7,8259.4,6478.6,6198.2,14145.8,11858.7,29869.5,23813.0,20268.7,12745.4,23846.5,6484.7,8398.8,9775.3,13431.9,13264.499999999998,22820.9,15629.9,19664.2,19579.3,17877.2,15636.6,24452.9,22771.5,25753.7,2538.1,2644.2,8928.699999999999,25488.6,23571.4,19444.2,26111.0,3970.9,31111.0,28517.699999999993,26737.2,28129.4,22001.2,8125.5999999999985,16824.5,9090.9,13252.8,6745.5999999999985,9486.6,10484.1,12610.9,24882.9,27892.7,3762.5000000000014,14453.1,13922.499999999998,29073.2,7211.2,5593.3,9168.6,4956.1,8159.5,6764.5,7415.5,11337.1,21233.7,11649.0,11231.0,14029.2,16165.1,14435.8,15271.1,5080.2,16218.599999999995,18390.9,427.9,7423.5,6867.0,16134.199999999995,9567.4,9397.8,5013.9,24869.1,27289.2,4445.3,3133.0000000000005,4545.4,1133.1,7047.0999999999985,20328.6,6655.5,3091.9,16515.6,20511.8,9121.6,12656.6,8613.8,9664.6,28900.899999999994,8015.2,27110.5,22798.2,29734.199999999993,27397.1,6224.1,11456.5,8902.199999999999,9132.3,20453.3,9470.2,27843.6,9674.4,8619.9,8911.1,9979.3,9171.9,18687.8,11328.4,5322.9,7811.8,7112.9,7899.5,7198.1,6600.3,31745.8,6927.3,9355.0,14774.1,17402.699999999993,7716.2,6144.700000000002,12075.7,33118.4,34770.2,31067.5,5311.299999999998,1924.1,28894.8,30723.9,8115.2,9416.3,15226.599999999995,20026.9,6616.999999999999,7063.0999999999985,6920.5999999999985,10239.3,8483.8,5378.799999999998,26021.8,9120.6,16570.8,14167.299999999996,7712.4,12248.0,10723.2,27104.8,20197.0,9374.7
767542,11949.2,2504.6,0.0,9293.6,9111.0,9100.4,11747.1,4436.3,30415.4,27833.5,20710.4,6754.5,9574.4,12348.6,29217.0,11329.6,7909.5999999999985,11165.4,12410.399999999998,15259.0,13822.7,13729.499999999998,14632.5,12898.7,8063.7,6822.9000000000015,33266.0,1897.8,5016.1,9651.3,8472.0,22296.1,12565.7,10455.1,31232.9,12181.799999999996,14042.2,9825.2,10162.1,16968.1,18155.7,26915.4,8308.7,25704.7,6126.1,8794.3,13020.2,23468.6,9412.1,6960.8,14019.399999999998,11537.7,20856.0,8636.0,9610.8,4989.3,8702.8,16650.399999999998,13210.1,31220.9,25164.4,21620.1,14096.8,25197.9,8304.2,7137.4,8286.0,14783.3,15769.1,24172.300000000007,18134.5,21015.6,20930.7,19228.6,18141.2,25804.300000000007,24122.9,27105.1,4789.1,1154.9,11433.3,26840.0,24922.8,20795.6,27462.4,2481.6,32462.4,29869.099999999995,28088.6,29480.8,23352.6,10442.2,15335.2,10910.4,15757.4,9233.3,11991.2,12988.7,15115.5,26234.300000000007,29244.1,6267.1,16957.699999999993,16427.1,30424.6,5721.9,4104.0,8441.3,3466.8,9510.8,7421.4,8766.900000000001,12688.5,22585.1,13000.4,12582.4,15380.6,17516.5,15787.2,17775.699999999993,7567.9000000000015,14729.299999999996,19742.3,2932.5,9242.9,8218.4,14644.899999999998,12072.0,11902.4,6988.8,26220.5,28640.6,2956.0,5637.6,7050.0,3637.7,9551.7,21680.0,8475.0,5579.6,17867.0,21863.2,10473.0,14008.0,10879.1,11016.0,30252.3,9366.6,28461.9,24149.6,31085.599999999995,28748.5,4734.8,10195.1,11406.8,11636.9,21804.7,11974.8,29195.0,12179.0,11107.6,11415.7,12483.9,11676.5,20039.2,13147.8,7142.4,9163.1,6640.9,7427.5,9017.5,5111.0,33097.2,5438.0,11174.4,17278.699999999993,18754.1,6226.9,4655.4000000000015,10814.3,34469.8,36121.6,32418.9,7815.9,4428.7,30246.2,32075.300000000007,10602.9,11920.9,13737.299999999996,21378.3,9121.6,9550.8,9408.3,11590.7,10988.4,7198.299999999998,27373.2,11625.2,17922.2,12677.999999999998,6985.0999999999985,10986.6,9461.8,28456.2,21548.4,11879.3
717447,14297.6,8563.7,6971.2,0.0,1767.4,861.6,5264.0,11407.5,29122.4,26456.4,19841.500000000004,13725.7,3968.7,14697.0,27924.0,4638.5,4700.2,5638.299999999998,19381.6,12289.2,10995.5,20700.7,11805.3,7834.8,12213.4,7281.6,31888.899999999987,8869.0,11987.3,5522.4,9421.7,21707.6,9738.4,3764.0,29939.899999999994,19153.0,16390.6,12173.6,2927.5,14129.600000000002,15840.500000000002,25612.7,12445.2,24402.0,13097.3,15689.7,19991.4,22165.9,4057.5,8258.4,20990.6,14864.8,19553.300000000007,12364.3,11959.2,11960.5,7185.0,13811.9,15558.5,29927.899999999994,23861.7,20317.4,16445.2,23895.2,7360.9,10388.7,15257.2,17131.7,12941.9,22869.6,15307.3,19858.9,19628.000000000004,17925.9,15302.700000000004,24501.6,22820.2,25802.4,6243.0,8126.1,6192.9,25537.3,23620.1,19502.6,26159.7,9452.8,31159.699999999993,28566.399999999994,26795.6,28187.8,22059.6,2827.2,22306.4,4152.4,12787.600000000002,9692.0,9021.4,10053.1,12288.3,27114.7,27941.4,6004.8,14130.500000000002,13599.9,29131.599999999995,12693.1,11075.2,14656.4,10438.0,11956.5,12252.3,12903.4,15036.2,21282.4,15348.8,14930.8,16590.4,16749.4,16524.300000000007,14937.200000000004,8026.6,21700.5,18449.300000000007,8991.6,7028.4,10398.2,21616.1,7645.6,9348.0,7985.1,24917.8,27337.9,9927.2,6579.9,6787.7,6867.0,1748.7,20377.3,5265.6,6321.6,17624.9,20560.500000000004,12821.4,16356.4,3411.4,13364.4,28949.599999999995,13250.3,27159.2,25196.5,29782.899999999994,27455.5,11706.0,17090.5,7833.6,7210.5,20892.4,8401.6,27892.3,6639.9,5501.9,7061.799999999998,8910.7,6137.4,18736.500000000004,8083.9000000000015,6028.9,12891.4,12600.8,13387.4,6931.7,12082.2,31794.499999999985,12409.2,6287.700000000002,14440.200000000004,17461.100000000002,13198.1,11626.6,17709.7,33167.099999999984,34818.89999999999,32577.499999999985,5034.1,7658.0,28953.2,32036.799999999992,4997.200000000002,7567.0,20708.5,20075.6,2592.100000000001,4219.9,3304.7000000000007,13938.4,5748.0,6084.8,26070.5,9070.8,17680.100000000002,19649.2,13200.2,17882.0,15975.8,27163.2,20245.7,7921.200000000002
717446,13953.3,8570.7,6978.2,1745.5,0.0,2607.1,6985.0,11414.5,27355.0,24689.0,18074.1,13732.7,2201.3,14352.7,26156.599999999995,5961.799999999998,6416.2,3870.9,19388.6,10521.8,9228.1,20707.7,10037.9,9479.9,12220.4,6937.3,30121.499999999985,8876.0,11994.3,7238.4,11137.7,19940.2,7971.0,5087.3,28172.499999999996,19160.0,15168.100000000002,11829.3,4643.5,12362.200000000004,14073.100000000002,23845.3,12452.2,22634.6,13104.3,15696.7,19998.4,20398.5,5773.5,7914.0,20997.6,14520.5,17785.9,12020.0,11614.9,11967.5,8809.1,12044.500000000002,15214.2,28160.499999999996,22094.3,18550.0,16100.9,22127.8,9076.9,12104.7,15264.2,15909.3,11174.500000000002,21102.2,13539.9,18091.5,17860.600000000002,16158.500000000002,13535.300000000005,22734.2,21052.8,24035.0,6250.0,8133.1,4425.5,23769.899999999994,21852.7,17735.2,24392.3,9459.8,29392.299999999992,26798.999999999996,25028.2,26420.4,20292.2,4572.7,22313.4,5496.8,11020.200000000004,9347.7,7254.0,8285.7,10520.9,25347.3,26174.0,6432.6,12363.100000000002,11832.500000000002,27364.199999999993,12700.1,11082.2,14663.4,10445.0,11612.2,12259.3,12910.4,14691.9,19515.0,15004.5,14586.5,14823.000000000002,14982.000000000002,14756.9,13169.800000000005,7682.3,21707.5,16681.9,8998.6,8599.1,10053.9,21623.1,5878.2,7580.6,7640.7,23150.4,25570.5,9934.2,6586.9,7215.5,6874.0,3494.2,18609.9,6981.6,6191.4,15857.500000000002,18793.1,12477.1,15880.200000000004,4734.7,13020.1,27182.199999999993,12906.0,25391.8,23429.1,28015.499999999996,25688.099999999995,11713.0,17097.5,6066.2,5443.0999999999985,19125.0,6634.2,26124.899999999994,4872.5,3734.5,5294.4,7143.3,4370.0,16969.100000000002,9729.0,7744.9,12547.1,12607.8,13394.4,8543.7,12089.2,30027.09999999999,12416.2,7932.7,12672.800000000005,15693.700000000004,13205.1,11633.6,17716.7,31399.699999999986,33051.499999999985,30810.09999999999,5041.1,7665.0,27185.8,30269.399999999987,3229.8,5799.5999999999985,20715.5,18308.2,824.7,2452.5,1537.3000000000004,13594.1,3980.6,7800.8,24303.099999999995,7303.4,15912.700000000004,19656.2,13207.2,17889.0,16440.0,25395.8,18478.3,6153.8
717445,16879.899999999998,9560.9,9148.0,6068.700000000002,4463.4000000000015,0.0,4402.4,13130.0,31818.399999999994,29152.399999999994,22537.5,15448.2,6664.700000000002,17279.299999999996,30619.999999999996,4126.9000000000015,3838.6,8308.8,21104.1,14985.200000000004,13691.500000000002,22423.2,14501.3,6973.2,14571.2,9863.9,34584.89999999999,10591.5,13709.8,4660.8,8560.1,24403.6,12434.4,3252.4,32635.899999999987,20875.5,18972.9,14755.9,2065.9,16825.600000000002,18536.5,28308.699999999993,14803.0,27098.0,14819.8,14893.3,21713.9,24861.9,3195.9,10840.7,22713.1,17447.1,22249.3,14946.6,14541.5,13683.0,6323.4,16507.9,18140.8,32623.899999999987,26557.7,23013.4,19027.5,26591.2,6499.299999999998,9527.1,16979.7,19714.0,15637.900000000005,25565.6,18003.3,22554.9,22324.0,20621.9,17998.7,27197.6,25516.2,28498.399999999994,8600.8,10302.9,8888.9,28233.299999999992,26316.1,22198.6,28855.699999999993,11175.3,33855.69999999998,31262.399999999987,29491.599999999995,30883.8,24755.6,1965.6,24028.9,3290.8,15483.600000000004,12274.3,11717.4,12749.100000000002,14984.3,29810.699999999993,30637.399999999994,6537.4,16826.500000000004,16295.900000000005,31827.599999999984,14415.6,12797.7,17014.3,12160.5,14538.8,14610.2,15261.2,17618.5,23978.4,17931.1,17513.1,19286.4,19445.4,19220.3,17633.2,10608.9,23423.0,21145.3,9988.8,6176.8,12980.5,23338.6,10341.6,12044.000000000002,10567.4,27613.8,30033.899999999994,11649.7,9162.2,7320.299999999998,8879.5,887.1,23073.3,4404.0,8903.9,20320.9,23256.5,15403.7,18938.7,2899.8,15946.7,31645.599999999984,15708.1,29855.199999999993,27892.5,32478.899999999987,30151.499999999996,13428.5,16294.1,10529.6,9906.5,23588.4,11097.6,30588.299999999992,9335.9,8197.9,9757.8,11606.7,8833.4,21432.5,7222.3,5167.3,15473.7,14958.6,15745.2,6070.1,13804.7,34490.499999999985,14131.7,5426.1,17136.200000000004,20157.1,14920.6,13349.1,16913.3,35863.099999999984,37514.89999999998,35273.499999999985,7616.5,9670.5,31649.199999999993,34732.79999999999,7693.200000000002,10263.0,22431.0,22771.6,5288.1,6915.9000000000015,6000.700000000002,16520.699999999993,8444.0,5223.200000000002,28766.499999999996,11766.8,20376.1,21230.800000000007,15558.1,17085.6,15114.2,29859.199999999993,22941.7,10617.2
773062,16584.2,9590.0,9177.1,5400.9,3655.4,4654.3,0.0,13159.1,31010.4,28344.4,21729.500000000004,15477.3,5856.700000000002,16983.6,29812.0,3318.9,3591.3,7526.299999999998,21133.2,14177.2,12883.5,22452.3,13693.3,5136.7,14500.0,9568.2,33776.89999999999,10620.6,13738.9,4689.9,8339.3,23595.6,11626.4,2444.4,31827.899999999994,20904.6,18677.2,14460.2,2765.8,16017.600000000002,17728.500000000004,27500.7,14731.8,26290.0,14848.9,14922.4,21743.0,24053.9,3225.0,10641.3,22742.2,17151.4,21441.300000000007,14650.9,14245.8,13712.1,6352.5,15699.9,17845.1,31815.899999999994,25749.7,22205.4,18731.800000000007,25783.2,6528.4,9365.4,17008.8,19418.300000000007,14829.9,24757.6,17195.300000000007,21746.9,21516.000000000004,19813.9,17190.700000000004,26389.6,24708.2,27690.4,8529.6,10332.0,8080.9,27425.3,25508.1,21390.6,28047.7,11204.4,33047.69999999998,30454.399999999994,28683.6,30075.8,23947.6,2087.0,24058.0,1048.4,14675.600000000002,11978.6,10909.4,11941.1,14176.3,29002.7,29829.4,6566.5,16018.500000000002,15487.9,31019.599999999995,14444.7,12826.8,16943.0,12189.6,14243.1,14538.9,15190.0,17322.800000000007,23170.4,17635.4,17217.4,18478.400000000005,18637.400000000005,18412.300000000007,16825.200000000004,10313.2,23452.1,20337.300000000007,10017.9,5025.2,12684.8,23367.7,9533.6,11236.0,10271.6,26805.8,29225.9,11678.8,8866.4,7349.4,8908.6,4150.3,22265.3,4156.7,8608.1,19512.9,22448.500000000004,15108.0,18643.0,2091.8,15651.0,30837.599999999995,15536.9,29047.2,27084.5,31670.899999999994,29343.5,13457.6,16323.2,9721.6,9098.5,22780.4,10289.6,29780.3,8527.9,7389.9,8949.8,10798.7,8025.4,20624.500000000004,5385.799999999998,5196.4,15178.0,14887.4,15674.0,5250.7,13833.8,33682.499999999985,14160.8,3589.6,16328.200000000004,19349.100000000006,14949.7,13378.2,16942.4,35055.099999999984,36706.89999999999,34465.499999999985,7320.7,9699.6,30841.2,33924.79999999999,6885.200000000002,9455.0,22460.1,21963.6,4480.1,6107.9,5192.700000000002,16225.0,7636.0,5252.299999999998,27958.5,10958.8,19568.100000000006,21069.2,15486.8,17114.699999999993,15143.3,29051.2,22133.7,9809.2
767620,11981.9,2506.1,3995.400000000001,9311.899999999998,9112.499999999998,9101.899999999998,11847.6,0.0,30448.1,27866.2,20743.1,6551.799999999998,9592.8,12381.3,29249.7,11430.1,8010.1,11166.899999999998,12207.7,15260.499999999998,13824.199999999995,13526.8,14633.999999999998,12999.3,7925.799999999998,6841.3,33298.7,2618.2,579.8,9751.8,8161.7,22328.8,12567.2,10555.6,31265.6,11979.1,14074.899999999998,9857.9,10262.6,16969.6,18188.4,26948.1,8341.4,25737.4,5923.4,7940.8,12817.5,23501.3,9512.6,7254.4000000000015,13816.7,12296.2,20888.7,8668.8,9643.5,4786.6,8704.3,16651.899999999998,13242.8,31253.6,25197.1,21652.8,14129.5,25230.6,8404.699999999999,6827.1,8083.299999999998,14816.0,15770.599999999995,24205.0,18136.0,21048.3,20963.4,19261.3,18142.7,25837.0,24155.6,27137.8,5044.2,5150.3,11434.799999999996,26872.7,24955.5,20828.3,27495.1,2278.9,32495.1,29901.8,28121.3,29513.5,23385.3,10542.7,15132.5,11010.9,15758.9,9251.7,11992.7,12990.2,15116.999999999998,26267.0,29276.8,6268.6,16959.199999999993,16428.6,30457.3,5519.200000000002,3901.3,8342.1,3264.100000000001,9543.6,7322.2,8799.6,12721.2,22617.8,13033.1,12615.1,15413.3,17549.199999999993,15819.899999999998,17777.199999999993,7586.3,14526.6,19775.0,2934.0,9343.5,8251.1,14442.2,12073.499999999998,11903.9,7021.5,26253.2,28673.3,2753.3,5639.1,7051.5,3639.2,9553.2,21712.7,8575.5,5598.0,17899.699999999993,21895.9,10505.7,14040.7,10979.6,11048.7,30284.999999999996,9399.3,28494.6,24182.3,31118.3,28781.2,4532.1,9341.6,11408.299999999996,11638.399999999998,21837.4,11976.299999999996,29227.7,12180.499999999998,11125.999999999998,11417.2,12485.399999999998,11677.999999999998,20071.9,13248.4,7242.9000000000015,9195.9,6461.799999999998,7248.4,9118.1,4908.3,33129.9,5235.3,11275.0,17280.199999999993,18786.8,1790.6,4452.700000000002,9960.8,34502.5,36154.3,32451.6,7817.4,4430.2,30278.899999999994,32108.0,10621.3,11922.4,13534.6,21411.0,9123.1,9569.2,9426.7,11623.4,10989.899999999998,7298.8,27405.9,11626.7,17954.9,12475.3,6885.9,10133.1,8608.3,28488.9,21581.1,11880.799999999996
737529,23435.5,32776.3,31374.3,30653.4,31953.9,31515.0,35917.399999999994,31330.6,0.0,11537.6,15217.8,31015.9,30089.0,23361.4,9950.0,35221.2,35353.6,29238.1,32794.7,21653.4,23107.4,35009.79999999999,23917.2,38488.2,26742.8,30207.4,16861.499999999996,32750.5,31910.4,36175.8,38876.5,13180.1,23900.500000000004,34346.7,5907.999999999999,32566.1,21911.1,27429.0,33580.9,20840.0,18523.5,10422.1,25912.5,12511.6,32272.6,36221.0,33596.6,13393.8,34710.899999999994,30413.5,35299.7,24040.4,17481.8,25844.5,27214.6,30678.2,35263.3,20550.9,24222.9,1056.7,11768.3,18048.7,25109.6,11801.8,36701.2,37998.599999999984,32590.7,22652.3,21258.8,14097.5,20970.8,17349.399999999998,17359.3,18407.8,19909.3,12408.2,14231.3,12919.399999999998,31614.3,32529.2,28543.1,10136.3,11729.7,15186.2,13276.7,32958.4,12811.8,10633.6,8821.6,6844.4,13651.7,33480.6,35911.599999999984,34805.8,22151.8,31220.8,24959.2,23982.1,24400.2,10425.5,12750.8,32827.7,19794.0,21916.8,7788.2,31410.800000000007,34580.8,30775.0,33943.599999999984,25729.1,27679.6,26370.7,22359.0,15737.0,24013.2,24068.7,21014.5,18046.6,20696.1,19543.8,30952.4,35282.899999999994,16139.9,33204.2,37234.599999999984,28010.3,28816.6,27267.6,25024.6,28867.2,13027.399999999998,12257.4,33432.8,32198.2,33610.6,31264.0,32402.1,14986.8,35919.0,31509.5,19615.8,15015.1,24798.6,22424.7,34064.8,25341.6,11965.4,28047.6,11968.6,8507.300000000001,11850.1,9481.5,32900.2,37621.79999999999,25455.7,26832.5,14202.6,26023.7,12811.8,28842.300000000007,29683.2,27163.7,26532.8,28339.800000000007,16665.0,38737.3,34656.099999999984,26371.6,29395.5,30182.1,37052.4,30930.1,13446.6,31257.1,36941.1,19153.7,16885.3,33121.2,30261.0,38241.0,14470.0,16648.8,5298.5999999999985,32731.6,32055.0,7265.4,4260.2,29178.5,27668.9,29746.5,17806.899999999998,31542.4,30045.1,30841.7,24126.1,28098.2,34712.0,10879.9,24747.4,19671.0,36366.099999999984,29318.8,38413.3,36598.2,9189.1,17976.999999999996,25836.1
